id,조문문장,T4_L1,T4_L2,T4_확신도,T4_근거
G0187,대통령령으로 정하는,위임,대통령령,5,문장이 종결형으로 특정 규범의 규정 범위를 대통령령으로 정하게 하는 위임의 형태이다.
G0188,"③ 국·공립학교에 두는 운영위원회는 국립학교의 경우에는 학칙으로, 공립학교의 경우에는 시·도의 조례로 정하는 바에 따라 학생 대표가 학생의 학교생활에 관련된 사항에 관하여 학생들의 의견을 수렴하여 운영위원회에 제안하게 할 수 있다.",위임,조례,5,문장 말미의 '시·도의 조례로 정하는 바에 따라'가 특정 법형식인 조례를 규정하는 위임 형식을 명시하므로 위임으로 판정된다.
G0189,③ 교육감은 제2항에 따라 장학금을 받는 사람에 대하여 교육대학을 졸업한 후 4년의 범위에서 해당 관할지역에서 실시되는 교사 공개전형에 응시하여 합격한 경우에는 장학금을 받은 기간의 2배의 범위에서 시·도의 조례로 정하는 기간 동안 교육감이 정하는 지역에서 복무하도록 의무를 부과할 수 있다.,위임,조례,5,표지어구에 따라 시·도의 조례로 정하는 기간을 의무부과하는 규정은 하위 규범에 규율권한을 넘겨 위임에 해당한다.
G0190,④ 시·군·구협의회의 구성·운영 등에 필요한 사항은 지방자치단체의 조례로 정한다.,위임,조례,5,"문장 말미에 '조례로 정한다'로 규범의 형식이 조례에 의해 정해진다고 명시되어 있으며, 일부 요건을 지칭하는 형태로 위임의 성격을 보인다."
G0191,"①학교가 학생의 교육을 위하여 설치하여야 하는 시설의 종류 및 그 기준은 별표 1과 같다. 다만, 지역의 여건 및 학생의 장애 유형 등을 고려하여 시설의 종류별 면적기준을 3분의 1의 범위에서 시·도 조례로 정하는 바에 따라 완화하거나 강화하여 적용할 수 있다.",위임,조례,5,"문장 말미에 '시·도 조례로 정하는 바에 따라 완화하거나 강화하여 적용할 수 있다'로 규정되어 있어, 하위 규범인 조례가 규율 권한을 넘겨 규범의 면적이나 기준을 조정하도록 한 위임의 구조다."
G0192,④ 시·군·구협의회의 구성·운영 등에 필요한 사항은 지방자치단체의 조례로 정한다.,위임,조례,5,처음 문장이 지방자치단체의 조례로 정한다고 규정하여 하위 규범에 규율권한을 넘긴다.
G0193,사항은 대통령령으로,위임,대통령령,5,"표지어구가 '대통령령'으로 규정되어 있으며, 문장의 끝이 형식적으로 대통령령으로 정함을 지시하므로 규율권한의 일부를 하위 규범에 넘기는 위임에 해당한다."
G0194,대통령령으로 정한다,위임,대통령령,5,표지어구가 대통령령으로 정한다로 끝나 규율권한의 일부를 대통령령에 넘기는 위임 표현이다.
G0195,"신고의 절차, 방법 등에 관하여 필요한 사항은 교육부장관이 정한다.",위임,대통령령|부령,4,표지어구가 특정 관할 장관(교육부장관)이 정한다고 규정하고 있어 하위 규범에 규율권한을 넘기는 위임으로 판단된다. 형식상은 교육부장관이 정하는 것으로 보이므로 법형식은 부령에 해당할 가능성이 크다.
G0196,대통령령으로 정한다,위임,대통령령,5,표지어구가 '대통령령으로 정한다'로 요건의 일부를 위임하는 형태이며 위임에 해당한다.
G0197,대통령령으로 정하는 과의,위임,대통령령,5,문장 말미의 ‘대통령령으로 정하는 과의’는 요건의 일부를 대통령령에 위임하는 형태로 규율권한의 이양을 나타낸다.
G0198,바. 그 밖에 어린이가 자주 왕래하는 곳으로서 조례로 정하는 시설 또는 장소,위임,조례,4,"문장 말미에 '조례로 정하는' 형태로 규범의 범위를 하위 규범에 맡기고 있다. 다만 구체적 규율권한 위임 여부는 개별 조문 맥락상 일부 요건만 위임하는 형태로 보이나, 명시적 포괄위임은 의심되나 문장 자체는 위임으로 판단한다."
G0199,납부를 하려는 채무자는 교육부령으로 정하는 납부서를 첨부하여 교육부장관이 정하는 수납기관에 납부하여야 한다.,위임,부령,4,"문장 말미의 표지어구가 '교육부장관이 정하는 수납기관'으로 요건의 일부를 위임하는 형태이며, '납부서를 첨부하여 ... 납부하여야 한다'는 규정이 구체적 기관·절차를 정하는 하위 규범 권한의 위임에 해당한다."
G0200,대통령령으로 정한다,위임,대통령령,5,표지어구가 '대통령령으로 정한다'로 하위 규범에 규율권한을 넘기는 부분이므로 위임에 해당한다.
