id,상위법령ID,상위법령명,상위조문번호,상위조문제목,조문문장,위임표지어구,API_위임구분,자동추출_위임형식,대상유형,대상명
P00153,000899,고등교육법,50,전공심화과정에 대한 학위수여,대통령령으로 정한다,대통령령,시행령,대통령령,법령,고등교육법 시행령
P00154,000899,고등교육법,50,의료인ㆍ의료기사 양성을 위한 과정의 수업연한 및 학위에 관한 특례,대통령령으로 정하는,대통령령,시행령,대통령령,법령,고등교육법 시행령
P00155,000899,고등교육법,50,의료인ㆍ의료기사 양성을 위한 과정의 수업연한 및 학위에 관한 특례,대통령령으로 정한다,대통령령,시행령,대통령령,법령,고등교육법 시행령
P00156,000899,고등교육법,50,전문기술석사과정에 대한 학위수여,대통령령으로 정하는,대통령령,시행령,대통령령,법령,고등교육법 시행령
P00157,000899,고등교육법,50,전문기술석사과정에 대한 학위수여,대통령령으로 정하는,대통령령,시행령,대통령령,법령,고등교육법 시행령
P00158,000899,고등교육법,50,전문기술석사과정에 대한 학위수여,대통령령으로 정한다,대통령령,시행령,대통령령,법령,고등교육법 시행령
P00159,000899,고등교육법,50,전문기술석사과정에 대한 학위수여,대통령령으로 정한다,대통령령,시행령,대통령령,법령,고등교육법 시행령
P00160,000899,고등교육법,53,원격대학의 과정 및 수업연한,대통령령으로 정하는,대통령령,시행령,대통령령,법령,고등교육법 시행령
P00161,000899,고등교육법,53,원격대학의 과정 및 수업연한,대통령령으로 정하는,대통령령,시행령,대통령령,법령,고등교육법 시행령
P00162,000899,고등교육법,53,사이버대학의 전공심화과정,대통령령으로 정하는,대통령령,시행령,대통령령,법령,고등교육법 시행령
P00163,000899,고등교육법,53,사이버대학의 전공심화과정,대통령령으로 정하는,대통령령,시행령,대통령령,법령,고등교육법 시행령
P00164,000899,고등교육법,54,학위의 수여,대통령령으로 정한다,대통령령,시행령,대통령령,법령,고등교육법 시행령
P00165,000899,고등교육법,54,전공심화과정에 대한 학위수여,대통령령으로 정하는 요건을,대통령령,시행령,대통령령,법령,고등교육법 시행령
P00166,000899,고등교육법,54,전공심화과정에 대한 학위수여,대통령령으로 정하는 과의,대통령령,시행령,대통령령,법령,고등교육법 시행령
P00167,000899,고등교육법,54,전공심화과정에 대한 학위수여,대통령령으로 정하는,대통령령,시행령,대통령령,법령,고등교육법 시행령
P00168,000899,고등교육법,54,전공심화과정에 대한 학위수여,대통령령으로 정한다,대통령령,시행령,대통령령,법령,고등교육법 시행령
P00169,000899,고등교육법,54,전공심화과정에 대한 학위수여,대통령령으로 정한다,대통령령,시행령,대통령령,법령,고등교육법 시행령
P00170,000899,고등교육법,57,입학자격 등,대통령령으로 정하는 기간 이상,대통령령,시행령,대통령령,법령,고등교육법 시행령
P00171,000899,고등교육법,57,입학자격 등,대통령령으로 정하는 기간,대통령령,시행령,대통령령,법령,고등교육법 시행령
P00172,000899,고등교육법,57,입학자격 등,대통령령으로 정하는 바에 따라,대통령령,시행령,대통령령,법령,고등교육법 시행령
P00173,000899,고등교육법,58,학위의 수여,대통령령으로 정한다,대통령령,시행령,대통령령,법령,고등교육법 시행령
P00174,000899,고등교육법,59,각종학교,대통령령으로 정하는,대통령령,시행령,대통령령,법령,고등교육법 시행령
P00175,000899,고등교육법,59,각종학교,교육부장관의 지정을 받아 상급 학위과정에의 입학학력이 인정되는 각종학교의 학위 수여에 관하여는 제35조제1항·제6항과 제50조를 준용한다.,인정되는,위임행정규칙,,행정규칙,학력인정 각종학교 고시
P00176,000899,고등교육법,59,지역혁신대학지원위원회,대통령령으로 정하는,대통령령,시행령,대통령령,법령,고등교육법 시행령
P00177,000899,고등교육법,59,전담기관의 지정ㆍ설립 등,대통령령으로 정하는,대통령령,시행령,대통령령,법령,고등교육법 시행령
P00178,000899,고등교육법,59,지역 간의 협업,대통령령으로 정한다,대통령령,시행령,대통령령,법령,고등교육법 시행령
P00179,000899,고등교육법,59,지역 간의 협업,대통령령으로 정한다,대통령령,시행령,대통령령,법령,고등교육법 시행령
P00180,000899,고등교육법,59,지역 간의 협업,대통령령으로 정한다,대통령령,시행령,대통령령,법령,고등교육법 시행령
P00181,000899,고등교육법,59,대학ㆍ지역 동반성장 지원위원회의 설치,대통령령으로 정하는,대통령령,시행령,대통령령,법령,고등교육법 시행령
P00182,000899,고등교육법,59,지원위원회의 구성 및 운영,대통령령으로 정하는,대통령령,시행령,대통령령,법령,고등교육법 시행령
P00183,000899,고등교육법,59,지원위원회의 구성 및 운영,대통령령으로 정한다,대통령령,시행령,대통령령,법령,고등교육법 시행령
P00184,000899,고등교육법,59,성과관리,대통령령으로 정한다,대통령령,시행령,대통령령,법령,고등교육법 시행령
P00185,000899,고등교육법,59,성과관리,대통령령으로 정한다,대통령령,시행령,대통령령,법령,고등교육법 시행령
P00186,000899,고등교육법,59,전문기관의 지정 및 업무의 위탁,대통령령으로 정한다,대통령령,시행령,대통령령,법령,고등교육법 시행령
P00187,000899,고등교육법,59,규제특례,대통령령으로 정한다,대통령령,시행령,대통령령,법령,고등교육법 시행령
P00188,000899,고등교육법,59,규제특례의 관리 및 감독 등,대통령령으로 정하는,대통령령,시행령,대통령령,법령,고등교육법 시행령
P00189,000899,고등교육법,59,규제특례의 관리 및 감독 등,대통령령으로 정하는,대통령령,시행령,대통령령,법령,고등교육법 시행령
P00190,000899,고등교육법,59,규제특례의 관리 및 감독 등,대통령령으로 정한다,대통령령,시행령,대통령령,법령,고등교육법 시행령
P00191,000899,고등교육법,59,규제특례의 연장 등,대통령령으로 정한다,대통령령,시행령,대통령령,법령,고등교육법 시행령
P00192,000899,고등교육법,60,시정 또는 변경 명령 등,대통령령으로 정하는,대통령령,시행령,대통령령,법령,고등교육법 시행령
P00193,002233,고등교육법 시행령,2,학교설립 등,대통령령으로 정한다,대통령령,시행령,대통령령,법령,대학설립ㆍ운영 규정|사이버대학 설립ㆍ운영 규정
P00194,002233,고등교육법 시행령,2,학교설립 등,대통령령으로 정한다,대통령령,시행령,대통령령,법령,대학설립ㆍ운영 규정|사이버대학 설립ㆍ운영 규정
P00195,002233,고등교육법 시행령,2,학교설립 등,대통령령으로 정한다,대통령령,시행령,대통령령,법령,대학설립ㆍ운영 규정|사이버대학 설립ㆍ운영 규정
P00196,002233,고등교육법 시행령,2,학교설립 등,대통령령으로 정한다,대통령령,시행령,대통령령,법령,대학설립ㆍ운영 규정|사이버대학 설립ㆍ운영 규정
P00197,002233,고등교육법 시행령,4,교육통계조사의 절차 및 결과 공개 등,교육통계조사에 관하여 필요한 사항은 교육부장관이 정한다.,교육부장관이 정한다,위임행정규칙,,행정규칙,교육통계조사에 관한 훈령
P00198,002233,고등교육법 시행령,5,교원 등의 자격기준,대통령령으로 정한다,대통령령,시행령,대통령령,법령,대학교원 자격기준 등에 관한 규정
P00199,002233,고등교육법 시행령,7,명예교수 등,교육부령으로 정하는,교육부령,시행규칙,부령,법령,명예교수규칙
P00200,002233,고등교육법 시행령,14,수업 등,그 밖에 교육부장관이 정하는 사항에 관하여 교육부장관이 정하는 기준에 따라야 한다,교육부장관이 정하는,위임행정규칙,미특정,행정규칙,학교 밖 수업 운영기준
P00201,002233,고등교육법 시행령,14,수업 등,그 밖에 교육부장관이 정하는 사항에 관하여 교육부장관이 정하는 기준에 따라야 한다,교육부장관이 정하는,위임행정규칙,미특정,행정규칙,대학생 현장실습학기제 운영규정
P00202,002233,고등교육법 시행령,14,수업 등,그 밖에 교육부장관이 정하는 사항에 관하여 교육부장관이 정하는 기준에 따라야 한다,교육부장관이 정하는,위임행정규칙,미특정,행정규칙,대학등의 원격수업 운영에 관한 훈령
P00203,002233,고등교육법 시행령,16,분교의 인가,대통령령으로 정한다,대통령령,시행령,대통령령,법령,대학설립ㆍ운영 규정
P00204,002233,고등교육법 시행령,29,입학ㆍ편입학 등,교육부령이 정하는,교육부령,시행규칙,부령,법령,대학 등의 정원 외 위탁학생에 관한 규칙
P00205,002233,고등교육법 시행령,29,입학ㆍ편입학 등,교육환경 변화에 대응하기 위한 학과등 간의 정원 조정이 필요한 경우 등 교육부장관이 정하는 사유가 있는 경우에는 교육부장관이 정하는,교육부장관이 정하는,위임행정규칙,미특정,행정규칙,첨단(신기술)분야 모집단위별 입학정원 기준 고시
P00206,002233,고등교육법 시행령,29,입학ㆍ편입학 등,교육환경 변화에 대응하기 위한 학과등 간의 정원 조정이 필요한 경우 등 교육부장관이 정하는 사유가 있는 경우에는 교육부장관이 정하는,교육부장관이 정하는,위임행정규칙,미특정,행정규칙,신입생 미충원 인원 이월 및 초과모집 인원 처리 기준
P00207,002233,고등교육법 시행령,30,대학원의 학생정원 등,교육부령으로 정하는,교육부령,시행규칙,부령,법령,대학 등의 정원 외 위탁학생에 관한 규칙
P00208,002233,고등교육법 시행령,30,대학원의 학생정원 등,교육부장관이 정하는 사유가 있는 경우에는 교육부장관이 정하는,교육부장관이 정하는,위임행정규칙,미특정,행정규칙,첨단(신기술)분야 모집단위별 입학정원 기준 고시
P00209,002233,고등교육법 시행령,37,출제위원의 사교육과 관련한 영리행위 제한의 예외,교육부령으로 정하는,교육부령,시행규칙,부령,법령,대학수학능력시험 출제위원 지정ㆍ위촉에 관한 규칙
