id,조문문장,T5_L1,T5_L2,T5_확신도,T5_근거
G0187,대통령령으로 정하는,위임,대통령령,5,"문장이 '대통령령으로 정하는' 형태로 규율사항을 대통령령에 맡기는 전형적 위임 표현이며, 법형식으로 대통령령을 명시하고 있다."
G0188,"③ 국·공립학교에 두는 운영위원회는 국립학교의 경우에는 학칙으로, 공립학교의 경우에는 시·도의 조례로 정하는 바에 따라 학생 대표가 학생의 학교생활에 관련된 사항에 관하여 학생들의 의견을 수렴하여 운영위원회에 제안하게 할 수 있다.",위임,조례,4,문장이 '공립학교의 경우에는 시·도의 조례로 정하는 바에 따라'라며 규율권한의 일부(절차·요건)를 조례에 위임하고 있다.
G0189,③ 교육감은 제2항에 따라 장학금을 받는 사람에 대하여 교육대학을 졸업한 후 4년의 범위에서 해당 관할지역에서 실시되는 교사 공개전형에 응시하여 합격한 경우에는 장학금을 받은 기간의 2배의 범위에서 시·도의 조례로 정하는 기간 동안 교육감이 정하는 지역에서 복무하도록 의무를 부과할 수 있다.,위임,조례,5,문장이 장학금 수혜자에 대해 복무기간을 '시·도의 조례로 정하는 기간 동안' 복무하도록 의무를 부과할 수 있다고 하여 규율권한을 조례에 위임하고 있다.
G0190,④ 시·군·구협의회의 구성·운영 등에 필요한 사항은 지방자치단체의 조례로 정한다.,위임,조례,5,문장이 '필요한 사항은 지방자치단체의 조례로 정한다'로 규율권한을 조례에 넘기는 종결형 위임이다.
G0191,"①학교가 학생의 교육을 위하여 설치하여야 하는 시설의 종류 및 그 기준은 별표 1과 같다. 다만, 지역의 여건 및 학생의 장애 유형 등을 고려하여 시설의 종류별 면적기준을 3분의 1의 범위에서 시·도 조례로 정하는 바에 따라 완화하거나 강화하여 적용할 수 있다.",위임,조례,5,"문장이 시설별 면적기준을 시·도 조례로 정하도록 규율권한 일부를 넘기고 있어 위임에 해당하며, 문언에 '시·도 조례로 정하는 바에 따라'로 명시되어 있어 법형식은 조례로 판단됨."
G0192,④ 시·군·구협의회의 구성·운영 등에 필요한 사항은 지방자치단체의 조례로 정한다.,위임,조례,5,문장이 '필요한 사항은 ... 조례로 정한다'로 규율권한을 하위 규범(조례)에 넘기고 있어 위임에 해당한다.
G0193,사항은 대통령령으로,판단불가,대통령령,3,문장이 불완전하여 맥락 없이 판단하기 어렵다. 다만 표지어구에 '대통령령'이 있어 법형식은 대통령령으로 지칭된 것으로 보인다.
G0194,대통령령으로 정한다,위임,대통령령,5,"문장이 종결형으로 '대통령령으로 정한다'라 하여 규율권한을 하위 법령(대통령령)에게 이전하는 전형적 위임 표현이므로 위임으로 판단하였고, 명시된 법형식은 대통령령이다."
G0195,"신고의 절차, 방법 등에 관하여 필요한 사항은 교육부장관이 정한다.",위임,미특정,5,"문장이 규율권한을 하위 규범(교육부장관이 정함)에게 넘기고 있어 위임에 해당하며, 법형식을 특정하지 않고 '교육부장관이 정한다'로 되어 있어 형식 미지정으로 판단됨."
G0196,대통령령으로 정한다,위임,대통령령,5,문장이 종결형 '대통령령으로 정한다'로 규율권한을 하위 규범(대통령령)에게 넘기므로 위임에 해당한다.
G0197,대통령령으로 정하는 과의,위임,대통령령,4,문장이 '대통령령으로 정하는' 형태로 종결되어 하위법인 대통령령에 과의 범위를 정하도록 규율권한을 넘기고 있으므로 위임으로 판정함.
G0198,바. 그 밖에 어린이가 자주 왕래하는 곳으로서 조례로 정하는 시설 또는 장소,위임,조례,4,'조례로 정하는 시설 또는 장소'는 그 범위·요건을 조례에 맡기는 위임 표현이므로 위임으로 판단하고 법형식은 조례로 기재함.
G0199,납부를 하려는 채무자는 교육부령으로 정하는 납부서를 첨부하여 교육부장관이 정하는 수납기관에 납부하여야 한다.,위임,미특정,4,"문장이 납부서 양식은 '교육부령으로 정하는'이라 하여 규율권한을 위임하고, 납부할 기관은 '교육부장관이 정하는'으로 형식을 특정하지 않아 미특정도 병기하여 표기함."
G0200,대통령령으로 정한다,위임,대통령령,5,종결형 '대통령령으로 정한다'로 하위 규범에 규율권한을 넘기고 구체사항을 대통령령에 위임한다.
